23	0.011395	107
23	0.010822	120
23	0.010052	17
23	0.008175	53
23	0.008065	314
23	0.005510	6
23	0.005388	174
23	0.004888	153
23	0.004335	187
23	0.004139	260
23	0.004104	203
23	0.003990	265
23	0.003980	247
23	0.003380	285
23	0.003362	118
23	0.003237	299
23	0.003138	129
23	0.003089	25
23	0.003000	7
23	0.002875	11
23	0.002874	165
23	0.002634	273
23	0.002590	34
23	0.002494	257
23	0.002490	4
23	0.002476	70
23	0.002447	8
23	0.002432	93
23	0.002383	188
23	0.002282	115
