21	0.304994	148
21	0.076742	219
21	0.076742	422
21	0.076742	179
21	0.068388	204
21	0.059856	94
21	0.055165	71
21	0.051686	267
21	0.050828	280
21	0.040603	462
21	0.039264	357
21	0.038674	154
21	0.038652	449
21	0.036864	48
21	0.035557	410
21	0.029697	277
21	0.026494	492
21	0.026494	342
21	0.025832	372
21	0.024952	196
21	0.024030	294
21	0.022029	330
21	0.021792	304
21	0.020020	26
21	0.019506	441
21	0.019303	349
21	0.017851	47
21	0.017565	488
21	0.017057	250
21	0.016697	286
