4	0.175762	132
4	0.148782	115
4	0.091668	107
4	0.056912	180
4	0.055944	145
4	0.054456	229
4	0.033939	232
4	0.032334	170
4	0.032094	174
4	0.031075	173
4	0.030053	98
4	0.029569	172
4	0.027160	66
4	0.027055	1130
4	0.026398	123
4	0.025820	197
4	0.024403	134
4	0.024272	21
4	0.023775	3
4	0.023514	228
4	0.023205	183
4	0.021738	106
4	0.021689	215
4	0.020470	164
4	0.020204	1
4	0.019963	2601
4	0.019686	75
4	0.019326	40
4	0.017640	97
4	0.017363	14
