30	0.022933	63
30	0.009351	11432
30	0.007532	193
30	0.007079	7
30	0.005709	116
30	0.005282	121
30	0.004966	195
30	0.004842	266
30	0.003217	447
30	0.003047	259
30	0.002690	346
30	0.002508	135
30	0.002147	232
30	0.002060	167
30	0.001943	6
30	0.001810	11444
30	0.001798	284
30	0.001736	410
30	0.001710	473
30	0.001684	165
30	0.001541	102
30	0.001520	11423
30	0.001500	192
30	0.001299	209
30	0.001242	11421
30	0.001230	535
30	0.001220	11435
30	0.001151	335
30	0.001105	476
30	0.001076	10311
